"Time","data_points"
2026-01-06 23:52:00,14400
2026-01-06 23:54:00,14400
2026-01-06 23:56:00,14400
2026-01-06 23:58:00,14400
2026-01-07 00:00:00,14400
2026-01-07 00:02:00,14400
2026-01-07 00:04:00,14400
2026-01-07 00:06:00,14400
2026-01-07 00:08:00,14400
2026-01-07 00:10:00,14400
2026-01-07 00:12:00,14800
2026-01-07 00:14:00,14400
2026-01-07 00:16:00,14400
2026-01-07 00:18:00,14400
2026-01-07 00:20:00,14400
2026-01-07 00:22:00,14400
2026-01-07 00:24:00,14400
2026-01-07 00:26:00,14400
2026-01-07 00:28:00,14400
2026-01-07 00:30:00,14400
2026-01-07 00:32:00,14000
2026-01-07 00:34:00,14000
2026-01-07 00:36:00,14400
2026-01-07 00:38:00,14400
2026-01-07 00:40:00,14400
2026-01-07 00:42:00,14400
2026-01-07 00:44:00,14400
2026-01-07 00:46:00,14800
2026-01-07 00:48:00,14400
2026-01-07 00:50:00,14400
2026-01-07 00:52:00,13600
2026-01-07 00:54:00,14400
2026-01-07 00:56:00,14800
2026-01-07 00:58:00,13600
2026-01-07 01:00:00,14400
2026-01-07 01:02:00,15200
2026-01-07 01:04:00,14400
2026-01-07 01:06:00,14800
2026-01-07 01:08:00,14400
2026-01-07 01:10:00,14400
2026-01-07 01:12:00,14400
2026-01-07 01:14:00,14800
2026-01-07 01:16:00,15200
2026-01-07 01:18:00,14400
2026-01-07 01:20:00,14400
2026-01-07 01:22:00,14800
2026-01-07 01:24:00,12800
2026-01-07 01:26:00,14400
2026-01-07 01:28:00,14400
2026-01-07 01:30:00,14400
2026-01-07 01:32:00,14400
2026-01-07 01:34:00,15200
2026-01-07 01:36:00,14400
2026-01-07 01:38:00,15200
2026-01-07 01:40:00,13600
2026-01-07 01:42:00,14400
2026-01-07 01:44:00,15200
2026-01-07 01:46:00,14400
2026-01-07 01:48:00,14400
2026-01-07 01:50:00,14800
2026-01-07 01:52:00,14400
2026-01-07 01:54:00,14400
2026-01-07 01:56:00,14400
2026-01-07 01:58:00,14400
2026-01-07 02:00:00,14400
2026-01-07 02:02:00,14400
2026-01-07 02:04:00,14400
2026-01-07 02:06:00,14400
2026-01-07 02:08:00,14400
2026-01-07 02:10:00,13600
2026-01-07 02:12:00,14400
2026-01-07 02:14:00,14400
2026-01-07 02:16:00,14400
2026-01-07 02:18:00,14400
2026-01-07 02:20:00,15200
2026-01-07 02:22:00,15200
2026-01-07 02:24:00,14400
2026-01-07 02:26:00,14400
2026-01-07 02:28:00,14400
2026-01-07 02:30:00,14400
2026-01-07 02:32:00,15200
2026-01-07 02:34:00,15200
2026-01-07 02:36:00,14800
2026-01-07 02:38:00,14400
2026-01-07 02:40:00,14400
2026-01-07 02:42:00,14800
2026-01-07 02:44:00,14400
2026-01-07 02:46:00,14400
2026-01-07 02:48:00,14400
2026-01-07 02:50:00,14400
2026-01-07 02:52:00,14000
2026-01-07 02:54:00,14400
2026-01-07 02:56:00,15200
2026-01-07 02:58:00,14400
2026-01-07 03:00:00,14400
2026-01-07 03:02:00,14400
2026-01-07 03:04:00,14400
2026-01-07 03:06:00,14400
2026-01-07 03:08:00,14400
2026-01-07 03:10:00,14400
2026-01-07 03:12:00,14800
2026-01-07 03:14:00,14800
2026-01-07 03:16:00,14400
2026-01-07 03:18:00,15200
2026-01-07 03:20:00,12800
2026-01-07 03:22:00,14800
2026-01-07 03:24:00,14400
2026-01-07 03:26:00,14000
2026-01-07 03:28:00,14400
2026-01-07 03:30:00,14400
2026-01-07 03:32:00,14400
2026-01-07 03:34:00,14400
2026-01-07 03:36:00,14400
2026-01-07 03:38:00,14400
2026-01-07 03:40:00,14400
2026-01-07 03:42:00,14400
2026-01-07 03:44:00,14400
2026-01-07 03:46:00,14400
2026-01-07 03:48:00,14800
2026-01-07 03:50:00,14400
2026-01-07 03:52:00,12800
2026-01-07 03:54:00,14000
2026-01-07 03:56:00,15200
2026-01-07 03:58:00,14800
2026-01-07 04:00:00,14800
2026-01-07 04:02:00,14000
2026-01-07 04:04:00,14400
2026-01-07 04:06:00,14400
2026-01-07 04:08:00,14400
2026-01-07 04:10:00,14400
2026-01-07 04:12:00,14400
2026-01-07 04:14:00,14000
2026-01-07 04:16:00,13600
2026-01-07 04:18:00,13600
2026-01-07 04:20:00,14400
2026-01-07 04:22:00,14400
2026-01-07 04:24:00,14400
2026-01-07 04:26:00,14400
2026-01-07 04:28:00,14400
2026-01-07 04:30:00,15200
2026-01-07 04:32:00,14400
2026-01-07 04:34:00,14400
2026-01-07 04:36:00,14800
2026-01-07 04:38:00,14400
2026-01-07 04:40:00,14400
2026-01-07 04:42:00,13600
2026-01-07 04:44:00,14400
2026-01-07 04:46:00,14400
2026-01-07 04:48:00,14400
2026-01-07 04:50:00,14400
2026-01-07 04:52:00,14400
2026-01-07 04:54:00,14800
2026-01-07 04:56:00,13600
2026-01-07 04:58:00,15200
2026-01-07 05:00:00,15200
2026-01-07 05:02:00,14400
2026-01-07 05:04:00,14400
2026-01-07 05:06:00,14400
2026-01-07 05:08:00,14800
2026-01-07 05:10:00,14800
2026-01-07 05:12:00,14400
2026-01-07 05:14:00,14400
2026-01-07 05:16:00,15200
2026-01-07 05:18:00,14400
2026-01-07 05:20:00,14400
2026-01-07 05:22:00,12800
2026-01-07 05:24:00,14400
2026-01-07 05:26:00,14400
2026-01-07 05:28:00,13600
2026-01-07 05:30:00,14400
2026-01-07 05:32:00,14400
2026-01-07 05:34:00,14400
2026-01-07 05:36:00,14400
2026-01-07 05:38:00,14000
2026-01-07 05:40:00,14400
2026-01-07 05:42:00,15200
2026-01-07 05:44:00,14400
2026-01-07 05:46:00,14800
2026-01-07 05:48:00,15200
2026-01-07 05:50:00,14400
2026-01-07 05:52:00,14400
2026-01-07 05:54:00,14400
2026-01-07 05:56:00,14400
2026-01-07 05:58:00,14000
2026-01-07 06:00:00,14800
2026-01-07 06:02:00,13600
2026-01-07 06:04:00,14400
2026-01-07 06:06:00,14800
2026-01-07 06:08:00,14000
2026-01-07 06:10:00,14400
2026-01-07 06:12:00,13600
2026-01-07 06:14:00,14800
2026-01-07 06:16:00,14400
2026-01-07 06:18:00,13600
2026-01-07 06:20:00,14400
2026-01-07 06:22:00,14400
2026-01-07 06:24:00,14400
2026-01-07 06:26:00,14400
2026-01-07 06:28:00,14400
2026-01-07 06:30:00,14400
2026-01-07 06:32:00,14400
2026-01-07 06:34:00,14400
2026-01-07 06:36:00,14400
2026-01-07 06:38:00,14400
2026-01-07 06:40:00,14000
2026-01-07 06:42:00,14000
2026-01-07 06:44:00,14400
2026-01-07 06:46:00,14400
2026-01-07 06:48:00,14400
2026-01-07 06:50:00,14400
2026-01-07 06:52:00,15200
2026-01-07 06:54:00,14400
2026-01-07 06:56:00,14400
2026-01-07 06:58:00,14000
2026-01-07 07:00:00,14800
2026-01-07 07:02:00,15200
2026-01-07 07:04:00,14800
2026-01-07 07:06:00,14400
2026-01-07 07:08:00,14400
2026-01-07 07:10:00,14400
2026-01-07 07:12:00,14400
2026-01-07 07:14:00,13600
2026-01-07 07:16:00,14400
2026-01-07 07:18:00,14400
2026-01-07 07:20:00,15200
2026-01-07 07:22:00,14400
2026-01-07 07:24:00,14400
2026-01-07 07:26:00,14800
2026-01-07 07:28:00,14400
2026-01-07 07:30:00,14400
2026-01-07 07:32:00,14800
2026-01-07 07:34:00,14400
2026-01-07 07:36:00,14400
2026-01-07 07:38:00,14400
2026-01-07 07:40:00,14000
2026-01-07 07:42:00,14400
2026-01-07 07:44:00,14400
2026-01-07 07:46:00,13600
2026-01-07 07:48:00,14400
2026-01-07 07:50:00,14400
2026-01-07 07:52:00,15200
2026-01-07 07:54:00,14400
2026-01-07 07:56:00,14000
2026-01-07 07:58:00,14400
2026-01-07 08:00:00,14400
2026-01-07 08:02:00,14400
2026-01-07 08:04:00,14400
2026-01-07 08:06:00,14400
2026-01-07 08:08:00,14400
2026-01-07 08:10:00,14400
2026-01-07 08:12:00,14400
2026-01-07 08:14:00,14800
2026-01-07 08:16:00,15200
2026-01-07 08:18:00,13600
2026-01-07 08:20:00,14400
2026-01-07 08:22:00,14800
2026-01-07 08:24:00,15200
2026-01-07 08:26:00,14400
2026-01-07 08:28:00,13600
2026-01-07 08:30:00,15200
2026-01-07 08:32:00,15200
2026-01-07 08:34:00,14400
2026-01-07 08:36:00,14400
2026-01-07 08:38:00,14400
2026-01-07 08:40:00,14000
2026-01-07 08:42:00,15200
2026-01-07 08:44:00,14800
2026-01-07 08:46:00,14800
2026-01-07 08:48:00,14800
2026-01-07 08:50:00,14400
2026-01-07 08:52:00,15200
2026-01-07 08:54:00,13600
2026-01-07 08:56:00,14400
2026-01-07 08:58:00,14400
2026-01-07 09:00:00,14400
2026-01-07 09:02:00,15200
2026-01-07 09:04:00,13600
2026-01-07 09:06:00,14400
2026-01-07 09:08:00,13600
2026-01-07 09:10:00,12800
2026-01-07 09:12:00,12800
2026-01-07 09:14:00,15200
2026-01-07 09:16:00,15200
2026-01-07 09:18:00,11600
2026-01-07 09:20:00,13600
2026-01-07 09:22:00,14000
2026-01-07 09:24:00,13600
2026-01-07 09:26:00,14000
2026-01-07 09:28:00,14400
2026-01-07 09:30:00,14400
2026-01-07 09:32:00,14400
2026-01-07 09:34:00,14400
2026-01-07 09:36:00,13600
2026-01-07 09:38:00,14400
2026-01-07 09:40:00,12800
2026-01-07 09:42:00,14400
2026-01-07 09:44:00,14400
2026-01-07 09:46:00,14400
2026-01-07 09:48:00,15200
2026-01-07 09:50:00,15600
2026-01-07 09:52:00,13200
2026-01-07 09:54:00,14800
2026-01-07 09:56:00,14400
2026-01-07 09:58:00,13600
2026-01-07 10:00:00,14400
2026-01-07 10:02:00,14400
2026-01-07 10:04:00,14400
2026-01-07 10:06:00,14400
2026-01-07 10:08:00,14400
2026-01-07 10:10:00,13600
2026-01-07 10:12:00,13600
2026-01-07 10:14:00,13600
