run,t_hours,rtt_ms
wav2vec2_4ba6b0ef_other_reports,5.883333333333334,61.4
wav2vec2_4ba6b0ef_other_reports,5.9,61.4
wav2vec2_4ba6b0ef_other_reports,5.916666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,5.933333333333334,61.6
wav2vec2_4ba6b0ef_other_reports,5.95,61.7
wav2vec2_4ba6b0ef_other_reports,5.966666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,5.983333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,6.0,61.5
wav2vec2_4ba6b0ef_other_reports,6.016666666666667,61.2
wav2vec2_4ba6b0ef_other_reports,6.033333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,6.05,61.5
wav2vec2_4ba6b0ef_other_reports,6.066666666666666,61.2
wav2vec2_4ba6b0ef_other_reports,6.083333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,6.1,61.4
wav2vec2_4ba6b0ef_other_reports,6.116666666666666,61.4
wav2vec2_4ba6b0ef_other_reports,6.133333333333334,61.3
wav2vec2_4ba6b0ef_other_reports,6.15,61.4
wav2vec2_4ba6b0ef_other_reports,6.166666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,6.183333333333334,61.2
wav2vec2_4ba6b0ef_other_reports,6.2,61.6
wav2vec2_4ba6b0ef_other_reports,6.216666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,6.233333333333333,61.3
wav2vec2_4ba6b0ef_other_reports,6.25,61.3
wav2vec2_4ba6b0ef_other_reports,6.266666666666667,61.3
wav2vec2_4ba6b0ef_other_reports,6.283333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,6.3,61.2
wav2vec2_4ba6b0ef_other_reports,6.316666666666666,61.2
wav2vec2_4ba6b0ef_other_reports,6.333333333333333,61.3
wav2vec2_4ba6b0ef_other_reports,6.35,61.4
wav2vec2_4ba6b0ef_other_reports,6.366666666666666,61.2
wav2vec2_4ba6b0ef_other_reports,6.383333333333334,61.8
wav2vec2_4ba6b0ef_other_reports,6.4,61.1
wav2vec2_4ba6b0ef_other_reports,6.416666666666667,61.3
wav2vec2_4ba6b0ef_other_reports,6.433333333333334,61.3
wav2vec2_4ba6b0ef_other_reports,6.45,61.4
wav2vec2_4ba6b0ef_other_reports,6.466666666666667,61.2
wav2vec2_4ba6b0ef_other_reports,6.483333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,6.5,61.3
wav2vec2_4ba6b0ef_other_reports,6.516666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,6.533333333333333,61.3
wav2vec2_4ba6b0ef_other_reports,6.55,61.4
wav2vec2_4ba6b0ef_other_reports,6.566666666666666,61.2
wav2vec2_4ba6b0ef_other_reports,6.583333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,6.6,61.4
wav2vec2_4ba6b0ef_other_reports,6.616666666666666,61.4
wav2vec2_4ba6b0ef_other_reports,6.633333333333334,61.6
wav2vec2_4ba6b0ef_other_reports,6.65,61.6
wav2vec2_4ba6b0ef_other_reports,6.666666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,6.683333333333334,61.4
wav2vec2_4ba6b0ef_other_reports,6.7,61.5
wav2vec2_4ba6b0ef_other_reports,6.716666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,6.733333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,6.75,61.4
wav2vec2_4ba6b0ef_other_reports,6.766666666666667,62.1
wav2vec2_4ba6b0ef_other_reports,6.783333333333333,61.3
wav2vec2_4ba6b0ef_other_reports,6.8,61.3
wav2vec2_4ba6b0ef_other_reports,6.816666666666666,61.4
wav2vec2_4ba6b0ef_other_reports,6.833333333333333,61.3
wav2vec2_4ba6b0ef_other_reports,6.85,61.4
wav2vec2_4ba6b0ef_other_reports,6.866666666666666,61.5
wav2vec2_4ba6b0ef_other_reports,6.883333333333334,61.6
wav2vec2_4ba6b0ef_other_reports,6.9,61.4
wav2vec2_4ba6b0ef_other_reports,6.916666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,6.933333333333334,61.4
wav2vec2_4ba6b0ef_other_reports,6.95,61.4
wav2vec2_4ba6b0ef_other_reports,6.966666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,6.983333333333333,61.8
wav2vec2_4ba6b0ef_other_reports,7.0,61.3
wav2vec2_4ba6b0ef_other_reports,7.016666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,7.033333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,7.05,60.6
wav2vec2_4ba6b0ef_other_reports,7.066666666666666,60.8
wav2vec2_4ba6b0ef_other_reports,7.083333333333333,60.6
wav2vec2_4ba6b0ef_other_reports,7.1,60.6
wav2vec2_4ba6b0ef_other_reports,7.116666666666666,60.7
wav2vec2_4ba6b0ef_other_reports,7.133333333333334,60.7
wav2vec2_4ba6b0ef_other_reports,7.15,60.8
wav2vec2_4ba6b0ef_other_reports,7.166666666666667,60.6
wav2vec2_4ba6b0ef_other_reports,7.183333333333334,60.7
wav2vec2_4ba6b0ef_other_reports,7.2,60.8
wav2vec2_4ba6b0ef_other_reports,7.216666666666667,60.5
wav2vec2_4ba6b0ef_other_reports,7.233333333333333,60.6
