run,t_hours,rounds
wav2vec2_4ba6b0ef_other_reports,5.316666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,5.333333333333333,78.0
wav2vec2_4ba6b0ef_other_reports,5.35,78.0
wav2vec2_4ba6b0ef_other_reports,5.366666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,5.383333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,5.4,77.0
wav2vec2_4ba6b0ef_other_reports,5.416666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,5.433333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,5.45,77.0
wav2vec2_4ba6b0ef_other_reports,5.466666666666667,76.0
wav2vec2_4ba6b0ef_other_reports,5.483333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,5.5,77.0
wav2vec2_4ba6b0ef_other_reports,5.516666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,5.533333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,5.55,77.0
wav2vec2_4ba6b0ef_other_reports,5.566666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,5.583333333333333,78.0
wav2vec2_4ba6b0ef_other_reports,5.6,77.0
wav2vec2_4ba6b0ef_other_reports,5.616666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,5.633333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,5.65,77.0
wav2vec2_4ba6b0ef_other_reports,5.666666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,5.683333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,5.7,77.0
wav2vec2_4ba6b0ef_other_reports,5.716666666666667,76.0
wav2vec2_4ba6b0ef_other_reports,5.733333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,5.75,77.0
wav2vec2_4ba6b0ef_other_reports,5.766666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,5.783333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,5.8,77.0
wav2vec2_4ba6b0ef_other_reports,5.816666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,5.833333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,5.85,77.0
wav2vec2_4ba6b0ef_other_reports,5.866666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,5.883333333333334,76.0
wav2vec2_4ba6b0ef_other_reports,5.9,77.0
wav2vec2_4ba6b0ef_other_reports,5.916666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,5.933333333333334,77.0
wav2vec2_4ba6b0ef_other_reports,5.95,76.0
wav2vec2_4ba6b0ef_other_reports,5.966666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,5.983333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,6.0,77.0
wav2vec2_4ba6b0ef_other_reports,6.016666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,6.033333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,6.05,76.0
wav2vec2_4ba6b0ef_other_reports,6.066666666666666,76.0
wav2vec2_4ba6b0ef_other_reports,6.083333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,6.1,76.0
wav2vec2_4ba6b0ef_other_reports,6.116666666666666,76.0
wav2vec2_4ba6b0ef_other_reports,6.133333333333334,76.0
wav2vec2_4ba6b0ef_other_reports,6.15,76.0
wav2vec2_4ba6b0ef_other_reports,6.166666666666667,76.0
wav2vec2_4ba6b0ef_other_reports,6.183333333333334,76.0
wav2vec2_4ba6b0ef_other_reports,6.2,76.0
wav2vec2_4ba6b0ef_other_reports,6.216666666666667,76.0
wav2vec2_4ba6b0ef_other_reports,6.233333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,6.25,77.0
wav2vec2_4ba6b0ef_other_reports,6.266666666666667,76.0
wav2vec2_4ba6b0ef_other_reports,6.283333333333333,76.0
wav2vec2_4ba6b0ef_other_reports,6.3,77.0
wav2vec2_4ba6b0ef_other_reports,6.316666666666666,77.0
wav2vec2_4ba6b0ef_other_reports,6.333333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,6.35,77.0
wav2vec2_4ba6b0ef_other_reports,6.366666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,6.383333333333334,78.0
wav2vec2_4ba6b0ef_other_reports,6.4,79.0
wav2vec2_4ba6b0ef_other_reports,6.416666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,6.433333333333334,78.0
wav2vec2_4ba6b0ef_other_reports,6.45,79.0
wav2vec2_4ba6b0ef_other_reports,6.466666666666667,79.0
wav2vec2_4ba6b0ef_other_reports,6.483333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,6.5,78.0
wav2vec2_4ba6b0ef_other_reports,6.516666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,6.533333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,6.55,78.0
wav2vec2_4ba6b0ef_other_reports,6.566666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,6.583333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,6.6,78.0
wav2vec2_4ba6b0ef_other_reports,6.616666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,6.633333333333334,78.0
wav2vec2_4ba6b0ef_other_reports,6.65,78.0
wav2vec2_4ba6b0ef_other_reports,6.666666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,6.683333333333334,78.0
wav2vec2_4ba6b0ef_other_reports,6.7,78.0
wav2vec2_4ba6b0ef_other_reports,6.716666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,6.733333333333333,78.0
wav2vec2_4ba6b0ef_other_reports,6.75,78.0
wav2vec2_4ba6b0ef_other_reports,6.766666666666667,77.0
wav2vec2_4ba6b0ef_other_reports,6.783333333333333,78.0
wav2vec2_4ba6b0ef_other_reports,6.8,78.0
wav2vec2_4ba6b0ef_other_reports,6.816666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,6.833333333333333,78.0
wav2vec2_4ba6b0ef_other_reports,6.85,77.0
wav2vec2_4ba6b0ef_other_reports,6.866666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,6.883333333333334,78.0
wav2vec2_4ba6b0ef_other_reports,6.9,78.0
wav2vec2_4ba6b0ef_other_reports,6.916666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,6.933333333333334,78.0
wav2vec2_4ba6b0ef_other_reports,6.95,79.0
wav2vec2_4ba6b0ef_other_reports,6.966666666666667,79.0
wav2vec2_4ba6b0ef_other_reports,6.983333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,7.0,79.0
wav2vec2_4ba6b0ef_other_reports,7.016666666666667,78.0
wav2vec2_4ba6b0ef_other_reports,7.033333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,7.05,79.0
wav2vec2_4ba6b0ef_other_reports,7.066666666666666,79.0
wav2vec2_4ba6b0ef_other_reports,7.083333333333333,77.0
wav2vec2_4ba6b0ef_other_reports,7.1,78.0
wav2vec2_4ba6b0ef_other_reports,7.116666666666666,78.0
wav2vec2_4ba6b0ef_other_reports,7.133333333333334,79.0
wav2vec2_4ba6b0ef_other_reports,7.15,79.0
wav2vec2_4ba6b0ef_other_reports,7.166666666666667,79.0
wav2vec2_4ba6b0ef_other_reports,7.183333333333334,79.0
wav2vec2_4ba6b0ef_other_reports,7.2,78.0
wav2vec2_4ba6b0ef_other_reports,7.216666666666667,79.0
wav2vec2_4ba6b0ef_other_reports,7.233333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,7.25,78.0
