run,t_hours,rounds
resnet_50_145ac6a_report,57.166666666666664,130.0
resnet_50_145ac6a_report,57.333333333333336,129.0
resnet_50_145ac6a_report,57.5,128.0
resnet_50_145ac6a_report,57.666666666666664,128.0
resnet_50_145ac6a_report,57.833333333333336,128.0
resnet_50_145ac6a_report,58.0,127.0
resnet_50_145ac6a_report,58.166666666666664,128.0
resnet_50_145ac6a_report,58.333333333333336,129.0
resnet_50_145ac6a_report,58.5,129.0
resnet_50_145ac6a_report,58.666666666666664,128.0
resnet_50_145ac6a_report,58.833333333333336,128.0
resnet_50_145ac6a_report,59.0,128.0
resnet_50_145ac6a_report,59.166666666666664,128.0
resnet_50_145ac6a_report,59.333333333333336,128.0
resnet_50_145ac6a_report,59.5,128.0
resnet_50_145ac6a_report,59.666666666666664,129.0
resnet_50_145ac6a_report,59.833333333333336,129.0
resnet_50_145ac6a_report,60.0,130.0
resnet_50_145ac6a_report,60.166666666666664,129.0
resnet_50_145ac6a_report,60.333333333333336,129.0
resnet_50_145ac6a_report,60.5,130.0
resnet_50_145ac6a_report,60.666666666666664,129.0
resnet_50_145ac6a_report,60.833333333333336,130.0
resnet_50_145ac6a_report,61.0,130.0
resnet_50_145ac6a_report,61.166666666666664,130.0
resnet_50_145ac6a_report,61.333333333333336,130.0
resnet_50_145ac6a_report,61.5,130.0
resnet_50_145ac6a_report,61.666666666666664,130.0
resnet_50_145ac6a_report,61.833333333333336,129.0
resnet_50_145ac6a_report,62.0,129.0
resnet_50_145ac6a_report,62.166666666666664,130.0
resnet_50_145ac6a_report,62.333333333333336,129.0
resnet_50_145ac6a_report,62.5,128.0
resnet_50_145ac6a_report,62.666666666666664,129.0
resnet_50_145ac6a_report,62.833333333333336,129.0
resnet_50_145ac6a_report,63.0,125.0
resnet_50_145ac6a_report,63.166666666666664,121.0
resnet_50_145ac6a_report,63.333333333333336,117.0
resnet_50_145ac6a_report,63.5,112.0
resnet_50_145ac6a_report,63.666666666666664,107.0
resnet_50_145ac6a_report,63.833333333333336,103.0
resnet_50_145ac6a_report,64.0,103.0
resnet_50_145ac6a_report,64.16666666666667,107.0
resnet_50_145ac6a_report,64.33333333333333,111.0
resnet_50_145ac6a_report,64.5,113.0
resnet_50_145ac6a_report,64.66666666666667,112.0
resnet_50_145ac6a_report,64.83333333333333,114.0
resnet_50_145ac6a_report,65.0,117.0
resnet_50_145ac6a_report,65.16666666666667,118.0
resnet_50_145ac6a_report,65.33333333333333,114.0
resnet_50_145ac6a_report,65.5,114.0
resnet_50_145ac6a_report,65.66666666666667,116.0
resnet_50_145ac6a_report,65.83333333333333,119.0
resnet_50_145ac6a_report,66.0,120.0
resnet_50_145ac6a_report,66.16666666666667,118.0
resnet_50_145ac6a_report,66.33333333333333,118.0
resnet_50_145ac6a_report,66.5,121.0
resnet_50_145ac6a_report,66.66666666666667,125.0
resnet_50_145ac6a_report,66.83333333333333,125.0
resnet_50_145ac6a_report,67.0,124.0
resnet_50_145ac6a_report,67.16666666666667,123.0
resnet_50_145ac6a_report,67.33333333333333,128.0
resnet_50_145ac6a_report,67.5,130.0
resnet_50_145ac6a_report,67.66666666666667,130.0
resnet_50_145ac6a_report,67.83333333333333,126.0
resnet_50_145ac6a_report,68.0,129.0
resnet_50_145ac6a_report,68.16666666666667,132.0
resnet_50_145ac6a_report,68.33333333333333,133.0
resnet_50_145ac6a_report,68.5,132.0
resnet_50_145ac6a_report,68.66666666666667,132.0
resnet_50_145ac6a_report,68.83333333333333,137.0
resnet_50_145ac6a_report,69.0,135.0
resnet_50_145ac6a_report,69.16666666666667,132.0
resnet_50_145ac6a_report,69.33333333333333,129.0
resnet_50_145ac6a_report,69.5,128.0
resnet_50_145ac6a_report,69.66666666666667,128.0
resnet_50_145ac6a_report,69.83333333333333,127.0
resnet_50_145ac6a_report,70.0,125.0
resnet_50_145ac6a_report,70.16666666666667,127.0
resnet_50_145ac6a_report,70.33333333333333,129.0
resnet_50_145ac6a_report,70.5,130.0
resnet_50_145ac6a_report,70.66666666666667,128.0
resnet_50_145ac6a_report,70.83333333333333,128.0
resnet_50_145ac6a_report,71.0,130.0
resnet_50_145ac6a_report,71.16666666666667,130.0
resnet_50_145ac6a_report,71.33333333333333,130.0
resnet_50_145ac6a_report,71.5,130.0
resnet_50_145ac6a_report,71.66666666666667,132.0
resnet_50_145ac6a_report,71.83333333333333,131.0
resnet_50_145ac6a_report,72.0,131.0
resnet_50_145ac6a_report,72.16666666666667,131.0
resnet_50_145ac6a_report,72.33333333333333,131.0
resnet_50_145ac6a_report,72.5,131.0
resnet_50_145ac6a_report,72.66666666666667,131.0
resnet_50_145ac6a_report,72.83333333333333,131.0
resnet_50_145ac6a_report,73.0,131.0
resnet_50_145ac6a_report,73.16666666666667,131.0
resnet_50_145ac6a_report,73.33333333333333,130.0
resnet_50_145ac6a_report,73.5,130.0
