run,t_hours,round_s
resnet-101_result_report,32.833333333333336,9.08
resnet-101_result_report,32.916666666666664,8.32
resnet-101_result_report,33.0,8.87
resnet-101_result_report,33.083333333333336,8.61
resnet-101_result_report,33.166666666666664,9.23
resnet-101_result_report,33.25,8.65
resnet-101_result_report,33.333333333333336,10.9
resnet-101_result_report,33.416666666666664,10.2
resnet-101_result_report,33.5,9.1
resnet-101_result_report,33.583333333333336,12.0
resnet-101_result_report,33.666666666666664,9.62
resnet-101_result_report,33.75,8.53
resnet-101_result_report,33.833333333333336,9.79
resnet-101_result_report,33.916666666666664,9.61
resnet-101_result_report,34.0,9.35
resnet-101_result_report,34.083333333333336,9.92
resnet-101_result_report,34.166666666666664,9.77
resnet-101_result_report,34.25,9.01
resnet-101_result_report,34.333333333333336,9.89
resnet-101_result_report,34.416666666666664,8.91
resnet-101_result_report,34.5,9.83
resnet-101_result_report,34.583333333333336,7.46
resnet-101_result_report,34.666666666666664,10.1
resnet-101_result_report,34.75,9.23
resnet-101_result_report,34.833333333333336,10.2
resnet-101_result_report,34.916666666666664,8.58
resnet-101_result_report,35.0,8.96
resnet-101_result_report,35.083333333333336,9.67
resnet-101_result_report,35.166666666666664,9.39
resnet-101_result_report,35.25,10.5
resnet-101_result_report,35.333333333333336,8.85
resnet-101_result_report,35.416666666666664,8.87
resnet-101_result_report,35.5,10.8
resnet-101_result_report,35.583333333333336,10.1
resnet-101_result_report,35.666666666666664,8.51
resnet-101_result_report,35.75,9.71
resnet-101_result_report,35.833333333333336,9.03
resnet-101_result_report,35.916666666666664,8.61
resnet-101_result_report,36.0,7.85
resnet-101_result_report,36.083333333333336,7.8
resnet-101_result_report,36.166666666666664,10.0
resnet-101_result_report,36.25,9.65
resnet-101_result_report,36.333333333333336,10.7
resnet-101_result_report,36.416666666666664,9.71
resnet-101_result_report,36.5,8.16
resnet-101_result_report,36.583333333333336,10.1
resnet-101_result_report,36.666666666666664,8.26
resnet-101_result_report,36.75,9.14
resnet-101_result_report,36.833333333333336,10.1
resnet-101_result_report,36.916666666666664,10.7
resnet-101_result_report,37.0,9.7
resnet-101_result_report,37.083333333333336,8.59
resnet-101_result_report,37.166666666666664,10.8
resnet-101_result_report,37.25,9.35
resnet-101_result_report,37.333333333333336,9.19
resnet-101_result_report,37.416666666666664,8.06
resnet-101_result_report,37.5,9.58
resnet-101_result_report,37.583333333333336,8.93
resnet-101_result_report,37.666666666666664,9.83
resnet-101_result_report,37.75,10.6
resnet-101_result_report,37.833333333333336,8.41
resnet-101_result_report,37.916666666666664,8.53
resnet-101_result_report,38.0,12.0
resnet-101_result_report,38.083333333333336,10.4
resnet-101_result_report,38.166666666666664,9.7
resnet-101_result_report,38.25,8.56
resnet-101_result_report,38.333333333333336,10.7
resnet-101_result_report,38.416666666666664,9.62
resnet-101_result_report,38.5,9.39
resnet-101_result_report,38.583333333333336,8.38
resnet-101_result_report,38.666666666666664,8.26
resnet-101_result_report,38.75,10.6
resnet-101_result_report,38.833333333333336,8.34
resnet-101_result_report,38.916666666666664,8.87
resnet-101_result_report,39.0,8.5
resnet-101_result_report,39.083333333333336,8.76
resnet-101_result_report,39.166666666666664,8.49
resnet-101_result_report,39.25,13.9
resnet-101_result_report,39.333333333333336,8.5
resnet-101_result_report,39.416666666666664,9.12
resnet-101_result_report,39.5,8.04
resnet-101_result_report,39.583333333333336,9.86
resnet-101_result_report,39.666666666666664,9.56
resnet-101_result_report,39.75,8.93
resnet-101_result_report,39.833333333333336,9.15
resnet-101_result_report,39.916666666666664,7.39
resnet-101_result_report,40.0,7.95
resnet-101_result_report,40.083333333333336,11.9
resnet-101_result_report,40.166666666666664,10.4
resnet-101_result_report,40.25,10.6
resnet-101_result_report,40.333333333333336,10.5
resnet-101_result_report,40.416666666666664,11.3
resnet-101_result_report,40.5,9.31
resnet-101_result_report,40.583333333333336,9.52
resnet-101_result_report,40.666666666666664,8.52
resnet-101_result_report,40.75,8.83
resnet-101_result_report,40.833333333333336,11.3
resnet-101_result_report,40.916666666666664,7.24
resnet-101_result_report,41.0,8.7
resnet-101_result_report,41.083333333333336,11.0
resnet-101_result_report,41.166666666666664,10.7
resnet-101_result_report,41.25,10.3
resnet-101_result_report,41.333333333333336,8.47
resnet-101_result_report,41.416666666666664,11.7
resnet-101_result_report,41.5,8.98
resnet-101_result_report,41.583333333333336,7.68
resnet-101_result_report,41.666666666666664,7.51
resnet-101_result_report,41.75,7.95
resnet-101_result_report,41.833333333333336,13.6
resnet-101_result_report,41.916666666666664,8.92
resnet-101_result_report,42.0,9.12
resnet-101_result_report,42.083333333333336,10.0
resnet-101_result_report,42.166666666666664,8.3
resnet-101_result_report,42.25,8.93
resnet-101_result_report,42.333333333333336,11.3
resnet-101_result_report,42.416666666666664,11.3
resnet-101_result_report,42.5,7.62
resnet-101_result_report,42.583333333333336,10.8
resnet-101_result_report,42.666666666666664,8.7
resnet-101_result_report,42.75,8.67
resnet-101_result_report,42.833333333333336,11.9
resnet-101_result_report,42.916666666666664,9.16
resnet-101_result_report,43.0,7.56
resnet-101_result_report,43.083333333333336,8.94
resnet-101_result_report,43.166666666666664,8.61
resnet-101_result_report,43.25,8.53
resnet-101_result_report,43.333333333333336,7.63
resnet-101_result_report,43.416666666666664,7.89
resnet-101_result_report,43.5,10.9
resnet-101_result_report,43.583333333333336,8.24
resnet-101_result_report,43.666666666666664,8.67
resnet-101_result_report,43.75,8.79
resnet-101_result_report,43.833333333333336,9.21
resnet-101_result_report,43.916666666666664,11.2
resnet-101_result_report,44.0,8.41
resnet-101_result_report,44.083333333333336,8.67
resnet-101_result_report,44.166666666666664,9.9
resnet-101_result_report,44.25,11.4
resnet-101_result_report,44.333333333333336,8.3
resnet-101_result_report,44.416666666666664,9.09
resnet-101_result_report,44.5,9.96
resnet-101_result_report,44.583333333333336,7.92
resnet-101_result_report,44.666666666666664,10.3
resnet-101_result_report,44.75,10.6
resnet-101_result_report,44.833333333333336,11.2
resnet-101_result_report,44.916666666666664,9.06
resnet-101_result_report,45.0,8.55
resnet-101_result_report,45.083333333333336,11.8
resnet-101_result_report,45.166666666666664,8.26
resnet-101_result_report,45.25,11.4
resnet-101_result_report,45.333333333333336,10.2
resnet-101_result_report,45.416666666666664,8.63
resnet-101_result_report,45.5,8.14
resnet-101_result_report,45.583333333333336,8.69
resnet-101_result_report,45.666666666666664,7.75
resnet-101_result_report,45.75,7.78
resnet-101_result_report,45.833333333333336,7.9
resnet-101_result_report,45.916666666666664,10.4
resnet-101_result_report,46.0,8.99
resnet-101_result_report,46.083333333333336,8.56
resnet-101_result_report,46.166666666666664,9.3
resnet-101_result_report,46.25,8.92
