run,t_hours,rtt_ms
resnet-101_result_report,36.333333333333336,44.4
resnet-101_result_report,36.416666666666664,45.3
resnet-101_result_report,36.5,44.5
resnet-101_result_report,36.583333333333336,44.5
resnet-101_result_report,36.666666666666664,45.0
resnet-101_result_report,36.75,44.4
resnet-101_result_report,36.833333333333336,44.4
resnet-101_result_report,36.916666666666664,44.4
resnet-101_result_report,37.0,44.3
resnet-101_result_report,37.083333333333336,44.6
resnet-101_result_report,37.166666666666664,44.4
resnet-101_result_report,37.25,44.6
resnet-101_result_report,37.333333333333336,44.3
resnet-101_result_report,37.416666666666664,44.5
resnet-101_result_report,37.5,44.5
resnet-101_result_report,37.583333333333336,44.6
resnet-101_result_report,37.666666666666664,44.5
resnet-101_result_report,37.75,44.3
resnet-101_result_report,37.833333333333336,44.8
resnet-101_result_report,37.916666666666664,44.5
resnet-101_result_report,38.0,45.3
resnet-101_result_report,38.083333333333336,44.6
resnet-101_result_report,38.166666666666664,44.6
resnet-101_result_report,38.25,44.6
resnet-101_result_report,38.333333333333336,44.6
resnet-101_result_report,38.416666666666664,44.5
resnet-101_result_report,38.5,44.7
resnet-101_result_report,38.583333333333336,44.4
resnet-101_result_report,38.666666666666664,44.5
resnet-101_result_report,38.75,45.2
resnet-101_result_report,38.833333333333336,44.5
resnet-101_result_report,38.916666666666664,44.5
resnet-101_result_report,39.0,45.1
resnet-101_result_report,39.083333333333336,44.4
resnet-101_result_report,39.166666666666664,44.7
resnet-101_result_report,39.25,44.4
resnet-101_result_report,39.333333333333336,44.7
resnet-101_result_report,39.416666666666664,44.4
resnet-101_result_report,39.5,44.6
resnet-101_result_report,39.583333333333336,44.6
resnet-101_result_report,39.666666666666664,44.4
resnet-101_result_report,39.75,44.9
resnet-101_result_report,39.833333333333336,44.5
resnet-101_result_report,39.916666666666664,45.2
resnet-101_result_report,40.0,44.5
resnet-101_result_report,40.083333333333336,44.5
resnet-101_result_report,40.166666666666664,44.6
resnet-101_result_report,40.25,44.3
resnet-101_result_report,40.333333333333336,44.4
resnet-101_result_report,40.416666666666664,44.9
resnet-101_result_report,40.5,46.4
resnet-101_result_report,40.583333333333336,45.0
resnet-101_result_report,40.666666666666664,44.5
resnet-101_result_report,40.75,44.3
resnet-101_result_report,40.833333333333336,44.7
resnet-101_result_report,40.916666666666664,45.3
resnet-101_result_report,41.0,44.4
resnet-101_result_report,41.083333333333336,44.6
resnet-101_result_report,41.166666666666664,44.7
resnet-101_result_report,41.25,46.5
resnet-101_result_report,41.333333333333336,46.2
resnet-101_result_report,41.416666666666664,44.6
resnet-101_result_report,41.5,45.3
resnet-101_result_report,41.583333333333336,44.5
resnet-101_result_report,41.666666666666664,44.4
resnet-101_result_report,41.75,44.3
resnet-101_result_report,41.833333333333336,44.4
resnet-101_result_report,41.916666666666664,44.4
resnet-101_result_report,42.0,47.0
resnet-101_result_report,42.083333333333336,44.4
resnet-101_result_report,42.166666666666664,44.6
resnet-101_result_report,42.25,44.4
resnet-101_result_report,42.333333333333336,44.5
resnet-101_result_report,42.416666666666664,44.8
resnet-101_result_report,42.5,44.9
resnet-101_result_report,42.583333333333336,44.6
resnet-101_result_report,42.666666666666664,44.6
resnet-101_result_report,42.75,44.9
resnet-101_result_report,42.833333333333336,44.6
resnet-101_result_report,42.916666666666664,44.7
resnet-101_result_report,43.0,44.4
resnet-101_result_report,43.083333333333336,44.5
resnet-101_result_report,43.166666666666664,44.5
resnet-101_result_report,43.25,44.5
resnet-101_result_report,43.333333333333336,44.6
resnet-101_result_report,43.416666666666664,44.8
resnet-101_result_report,43.5,44.4
resnet-101_result_report,43.583333333333336,44.5
resnet-101_result_report,43.666666666666664,44.4
resnet-101_result_report,43.75,44.4
resnet-101_result_report,43.833333333333336,45.4
resnet-101_result_report,43.916666666666664,44.5
resnet-101_result_report,44.0,44.4
resnet-101_result_report,44.083333333333336,44.4
resnet-101_result_report,44.166666666666664,44.4
resnet-101_result_report,44.25,44.5
resnet-101_result_report,44.333333333333336,44.8
resnet-101_result_report,44.416666666666664,44.4
resnet-101_result_report,44.5,44.4
resnet-101_result_report,44.583333333333336,44.4
resnet-101_result_report,44.666666666666664,44.3
resnet-101_result_report,44.75,44.6
resnet-101_result_report,44.833333333333336,44.5
resnet-101_result_report,44.916666666666664,71.5
resnet-101_result_report,45.0,45.3
resnet-101_result_report,45.083333333333336,44.5
resnet-101_result_report,45.166666666666664,44.4
resnet-101_result_report,45.25,44.4
resnet-101_result_report,45.333333333333336,53.9
resnet-101_result_report,45.416666666666664,44.5
resnet-101_result_report,45.5,44.7
resnet-101_result_report,45.583333333333336,44.5
resnet-101_result_report,45.666666666666664,44.4
resnet-101_result_report,45.75,44.6
resnet-101_result_report,45.833333333333336,44.6
resnet-101_result_report,45.916666666666664,44.5
resnet-101_result_report,46.0,44.4
resnet-101_result_report,46.083333333333336,44.6
resnet-101_result_report,46.166666666666664,44.6
resnet-101_result_report,46.25,44.4
resnet-101_result_report,46.333333333333336,46.1
resnet-101_result_report,46.416666666666664,44.4
resnet-101_result_report,46.5,44.5
resnet-101_result_report,46.583333333333336,44.5
resnet-101_result_report,46.666666666666664,44.5
resnet-101_result_report,46.75,44.6
resnet-101_result_report,46.833333333333336,44.4
resnet-101_result_report,46.916666666666664,44.8
resnet-101_result_report,47.0,44.5
resnet-101_result_report,47.083333333333336,44.4
resnet-101_result_report,47.166666666666664,44.6
resnet-101_result_report,47.25,44.6
resnet-101_result_report,47.333333333333336,44.5
resnet-101_result_report,47.416666666666664,44.4
resnet-101_result_report,47.5,44.9
resnet-101_result_report,47.583333333333336,45.0
resnet-101_result_report,47.666666666666664,44.5
resnet-101_result_report,47.75,44.8
resnet-101_result_report,47.833333333333336,44.5
resnet-101_result_report,47.916666666666664,45.5
