run,t_hours,round_s
resnet-50_woker_offline_report,6.95,42.1
resnet-50_woker_offline_report,6.966666666666667,48.9
resnet-50_woker_offline_report,6.983333333333333,8.16
resnet-50_woker_offline_report,7.0,5.75
resnet-50_woker_offline_report,7.016666666666667,10.5
resnet-50_woker_offline_report,7.033333333333333,6.46
resnet-50_woker_offline_report,7.05,5.65
resnet-50_woker_offline_report,7.066666666666666,5.7
resnet-50_woker_offline_report,7.083333333333333,5.58
resnet-50_woker_offline_report,7.1,5.89
resnet-50_woker_offline_report,7.116666666666666,10.2
resnet-50_woker_offline_report,7.133333333333334,5.77
resnet-50_woker_offline_report,7.15,5.41
resnet-50_woker_offline_report,7.166666666666667,5.06
resnet-50_woker_offline_report,7.183333333333334,6.6
resnet-50_woker_offline_report,7.2,8.74
resnet-50_woker_offline_report,7.216666666666667,8.74
resnet-50_woker_offline_report,7.233333333333333,33.7
resnet-50_woker_offline_report,7.25,21.2
resnet-50_woker_offline_report,7.266666666666667,19.7
resnet-50_woker_offline_report,7.283333333333333,9.66
resnet-50_woker_offline_report,7.3,15.7
resnet-50_woker_offline_report,7.316666666666666,23.7
resnet-50_woker_offline_report,7.333333333333333,13.9
resnet-50_woker_offline_report,7.35,6.46
resnet-50_woker_offline_report,7.366666666666666,5.71
resnet-50_woker_offline_report,7.383333333333334,5.76
resnet-50_woker_offline_report,7.4,6.36
resnet-50_woker_offline_report,7.416666666666667,5.56
resnet-50_woker_offline_report,7.433333333333334,6.17
resnet-50_woker_offline_report,7.45,6.38
resnet-50_woker_offline_report,7.466666666666667,5.84
resnet-50_woker_offline_report,7.483333333333333,5.79
resnet-50_woker_offline_report,7.5,6.24
resnet-50_woker_offline_report,7.516666666666667,5.69
resnet-50_woker_offline_report,7.533333333333333,6.09
resnet-50_woker_offline_report,7.55,6.26
resnet-50_woker_offline_report,7.566666666666666,19.5
resnet-50_woker_offline_report,7.583333333333333,23.4
resnet-50_woker_offline_report,7.6,23.7
resnet-50_woker_offline_report,7.616666666666666,18.2
resnet-50_woker_offline_report,7.633333333333334,6.13
resnet-50_woker_offline_report,7.65,7.84
resnet-50_woker_offline_report,7.666666666666667,5.74
resnet-50_woker_offline_report,7.683333333333334,6.28
resnet-50_woker_offline_report,7.7,5.67
resnet-50_woker_offline_report,7.716666666666667,5.42
resnet-50_woker_offline_report,7.733333333333333,6.08
resnet-50_woker_offline_report,7.75,6.24
resnet-50_woker_offline_report,7.766666666666667,6.16
resnet-50_woker_offline_report,7.783333333333333,5.41
resnet-50_woker_offline_report,7.8,8.44
resnet-50_woker_offline_report,7.816666666666666,6.06
resnet-50_woker_offline_report,7.833333333333333,44.1
resnet-50_woker_offline_report,7.85,44.1
resnet-50_woker_offline_report,7.866666666666666,53.6
resnet-50_woker_offline_report,7.883333333333334,53.6
resnet-50_woker_offline_report,7.9,55.2
resnet-50_woker_offline_report,7.916666666666667,36.0
resnet-50_woker_offline_report,7.933333333333334,12.3
resnet-50_woker_offline_report,7.95,9.14
resnet-50_woker_offline_report,7.966666666666667,9.14
resnet-50_woker_offline_report,7.983333333333333,17.8
resnet-50_woker_offline_report,8.0,9.31
resnet-50_woker_offline_report,8.016666666666667,6.15
resnet-50_woker_offline_report,8.033333333333333,5.64
resnet-50_woker_offline_report,8.05,5.91
resnet-50_woker_offline_report,8.066666666666666,6.29
resnet-50_woker_offline_report,8.083333333333334,6.18
resnet-50_woker_offline_report,8.1,6.44
resnet-50_woker_offline_report,8.116666666666667,6.55
resnet-50_woker_offline_report,8.133333333333333,6.35
resnet-50_woker_offline_report,8.15,6.15
resnet-50_woker_offline_report,8.166666666666666,5.95
